"Operon_ID","Gene","Product"
3066,"HCP21_00182160","WD domain, G-beta repeat."
3066,"HCP21_00182170","hypothetical protein"
3066,"HCP21_00182290","Tubulin-tyrosine ligase family."
3066,"HCP21_00182310","hypothetical protein"
3067,"HCP21_00182320","Kinesin-like protein"
3068,"HCP21_00182390","hypothetical protein"
3069,"HCP21_00182430","hypothetical protein"
3070,"HCP21_00182450","23S"
3070,"HCP21_00182480","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
3070,"HCP21_00182740","hypothetical protein"
3070,"HCP21_00182760","hypothetical protein"
3070,"HCP21_00182800","hypothetical protein"
3070,"HCP21_00182830","hypothetical protein"
3070,"HCP21_00182980","hypothetical protein"
3070,"HCP21_00183000","Protein involved in mRNA turnover and stability"
3071,"HCP21_00183030","Predicted EndoIII-related endonuclease"
3071,"HCP21_00183040","hypothetical protein"
3071,"HCP21_00183100","Protein kinase domain."
3071,"HCP21_00183150","hypothetical protein"
3071,"HCP21_00183300","hypothetical protein"
3072,"HCP21_00183440","hypothetical protein"
3072,"HCP21_00183510","Protein kinase domain."
3072,"HCP21_00183660","hypothetical protein"
3073,"HCP21_00183700","hypothetical protein"
3074,"HCP21_00183740","hypothetical protein"
3075,"HCP21_00183840","Ubiquitin-protein ligase"
3075,"HCP21_00183880","Myb superfamily proteins, including transcription factors and mRNA splicing factors"
3076,"HCP21_00184000","hypothetical protein"
3077,"HCP21_00184030","hypothetical protein"
3077,"HCP21_00184130","hypothetical protein"
3078,"HCP21_00184180","hypothetical protein"
3079,"HCP21_00184190","hypothetical protein"
3079,"HCP21_00184240","16S"
3080,"HCP21_00184250","Uncharacterized protein conserved in bacteria"
3080,"HCP21_00184300","Uncharacterized protein containing DHHC-type Zn finger"
3080,"HCP21_00184350","hypothetical protein"
3081,"HCP21_00184360","Diadenosine tetraphosphatase and related serine/threonine protein phosphatases"
3082,"HCP21_00184370","ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components"
3083,"HCP21_00184420","hypothetical protein"
3083,"HCP21_00184430","hypothetical protein"
3083,"HCP21_00184520","hypothetical protein"
3084,"HCP21_00184600","hypothetical protein"
3084,"HCP21_00184610","hypothetical protein"
3085,"HCP21_00184700","hypothetical protein"
3085,"HCP21_00184750","hypothetical protein"
3085,"HCP21_00184770","Protein kinase domain."
3086,"HCP21_00184840","hypothetical protein"
3086,"HCP21_00184860","hypothetical protein"
3086,"HCP21_00184870","GTPase"
3086,"HCP21_00184880","F0F1-type ATP synthase, beta subunit"
3086,"HCP21_00184910","hypothetical protein"
3086,"HCP21_00184920","3-hydroxyacyl-CoA dehydrogenase"
3086,"HCP21_00184980","hypothetical protein"
3087,"HCP21_00185010","Hsp70 protein."
3088,"HCP21_00185030","hypothetical protein"
3088,"HCP21_00185080","DnaJ-class molecular chaperone with C-terminal Zn finger domain"
3088,"HCP21_00185130","hypothetical protein"
3088,"HCP21_00185160","hypothetical protein"
3088,"HCP21_00185250","hypothetical protein"
3089,"HCP21_00185350","hypothetical protein"
3089,"HCP21_00185410","hypothetical protein"
3089,"HCP21_00185420","hypothetical protein"
3090,"HCP21_00185430","Protein containing tetrapyrrole methyltransferase domain and MazG-like (predicted pyrophosphatase) domain"
3091,"HCP21_00185460","hypothetical protein"
3091,"HCP21_00185480","hypothetical protein"
3091,"HCP21_00185530","hypothetical protein"
3091,"HCP21_00185600","Protein kinase domain."
3092,"HCP21_00185610","ABC-type polar amino acid transport system, ATPase component"
3092,"HCP21_00185730","Hsp70 protein."
3092,"HCP21_00185750","Methyltransferase domain."
3092,"HCP21_00185760","hypothetical protein"
3092,"HCP21_00185780","Serine/threonine protein kinase"
3093,"HCP21_00185810","Serine/threonine protein kinase"
3093,"HCP21_00185870","conserved hypothetical protein (putative transposase or invertase)"
3094,"HCP21_00185880","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
3094,"HCP21_00185910","Protein tyrosine phosphatase"
3095,"HCP21_00185980","Trafficking protein Mon1."
3095,"HCP21_00186050","hypothetical protein"
3095,"HCP21_00186060","hypothetical protein"
3096,"HCP21_00186110","hypothetical protein"
3096,"HCP21_00186190","hypothetical protein"
3097,"HCP21_00186270","Pyruvate kinase"
3098,"HCP21_00186280","Repeat of unknown function (DUF1126)."
3098,"HCP21_00186290","hypothetical protein"
3099,"HCP21_00186380","Helicase subunit of the DNA excision repair complex"
3099,"HCP21_00186490","MORN repeat."
3099,"HCP21_00186520","O-Methyltransferase involved in polyketide biosynthesis"
3099,"HCP21_00186560","DNA-directed RNA polymerase, beta'' subunit/160 kD subunit"
3099,"HCP21_00186620","hypothetical protein"
3100,"HCP21_00186670","hypothetical protein"
3100,"HCP21_00186740","DENN (AEX-3) domain."
3100,"HCP21_00186820","hypothetical protein"
3100,"HCP21_00186940","hypothetical protein"
3100,"HCP21_00186960","hypothetical protein"
3101,"HCP21_00187000","hypothetical protein"
3102,"HCP21_00187070","hypothetical protein"
3102,"HCP21_00187200","hypothetical protein"
3103,"HCP21_00187250","Glycosyltransferase"
3103,"HCP21_00187280","hypothetical protein"
3104,"HCP21_00187290","RNA recognition motif."
3105,"HCP21_00187330","GTPase SAR1 and related small G proteins"
3106,"HCP21_00187350","Glycosyl hydrolases family 38 N-terminal domain."
3106,"HCP21_00187400","MORN repeat."
3106,"HCP21_00187460","Protein kinase domain."
3107,"HCP21_00187470","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit"
3107,"HCP21_00187690","hypothetical protein"
3108,"HCP21_00187700","hypothetical protein"
3109,"HCP21_00187890","XPG I-region."
3109,"HCP21_00187940","Serine/threonine protein kinase"
3109,"HCP21_00188030","Panthothenate synthetase"
3109,"HCP21_00188050","hypothetical protein"
3110,"HCP21_00188160","hypothetical protein"
3111,"HCP21_00188190","hypothetical protein"
3111,"HCP21_00188230","Aspartokinases"
3111,"HCP21_00188250","hypothetical protein"
3111,"HCP21_00188270","MORN repeat."
3111,"HCP21_00188280","YicC-like family, N-terminal region."
3111,"HCP21_00188360","Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit"
3112,"HCP21_00188530","hypothetical protein"
3112,"HCP21_00188580","hypothetical protein"
3113,"HCP21_00188590","hypothetical protein"
3113,"HCP21_00188620","hypothetical protein"
3114,"HCP21_00188630","hypothetical protein"
3115,"HCP21_00188720","hypothetical protein"
3116,"HCP21_00188820","ABC transporter transmembrane region."
3117,"HCP21_00188840","Myb-like DNA-binding domain."
3118,"HCP21_00188860","hypothetical protein"
3118,"HCP21_00188950","Glycosyl hydrolases family 38 N-terminal domain."
3119,"HCP21_00189000","Putative NADH-flavin reductase"
3120,"HCP21_00189020","hypothetical protein"
3121,"HCP21_00189060","hypothetical protein"
3121,"HCP21_00189310","hypothetical protein"
3122,"HCP21_00189430","hypothetical protein"
3122,"HCP21_00189610","ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)"
3123,"HCP21_00189620","hypothetical protein"
3124,"HCP21_00189630","hypothetical protein"
3125,"HCP21_00189710","hypothetical protein"
3126,"HCP21_00189730","hypothetical protein"
3127,"HCP21_00189740","GTPase SAR1 and related small G proteins"
3127,"HCP21_00189760","sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferases"
3127,"HCP21_00189800","Protein of unknown function (DUF1016)."
3127,"HCP21_00189820","hypothetical protein"
3128,"HCP21_00189840","hypothetical protein"
3128,"HCP21_00189870","hypothetical protein"
3129,"HCP21_00189890","hypothetical protein"
3129,"HCP21_00189900","PA14 domain."
3129,"HCP21_00189920","hypothetical protein"
3130,"HCP21_00189960","hypothetical protein"
3131,"HCP21_00189980","hypothetical protein"
3131,"HCP21_00190040","hypothetical protein"
3132,"HCP21_00190180","Myb-like DNA-binding domain."
3132,"HCP21_00190190","ABC transporter substrate binding protein."
3133,"HCP21_00190220","S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)"
3133,"HCP21_00190240","Predicted Fe-S oxidoreductase"
3133,"HCP21_00190260","Isopropylmalate/homocitrate/citramalate synthases"
3134,"HCP21_00190380","hypothetical protein"
3134,"HCP21_00190390","Archaeal/vacuolar-type H+-ATPase subunit D"
3135,"HCP21_00190400","Protein kinase domain."
3135,"HCP21_00190430","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase"
3135,"HCP21_00190450","Serine/threonine protein kinase"
3136,"HCP21_00190470","ABC-type branched-chain amino acid transport systems, ATPase component"
3136,"HCP21_00190510","hypothetical protein"
3137,"HCP21_00190550","hypothetical protein"
3138,"HCP21_00190590","hypothetical protein"
3139,"HCP21_00190640","Ca2+-binding actin-bundling protein fimbrin/plastin (EF-Hand superfamily)"
3140,"HCP21_00190660","hypothetical protein"
3140,"HCP21_00190700","hypothetical protein"
3141,"HCP21_00190720","hypothetical protein"
3142,"HCP21_00190770","MORN repeat."
3143,"HCP21_00190790","Transcriptional activator, adenine-specific DNA methyltransferase"
3144,"HCP21_00190800","Excinuclease ATPase subunit"
3144,"HCP21_00190990","hypothetical protein"
3144,"HCP21_00191010","electron transport complex, RnfABCDGE type, D subunit"
3144,"HCP21_00191100","hypothetical protein"
3144,"HCP21_00191140","hypothetical protein"
3145,"HCP21_00191170","hypothetical protein"
3146,"HCP21_00191290","hypothetical protein"
3146,"HCP21_00191320","hypothetical protein"
3146,"HCP21_00191330","hypothetical protein"
3146,"HCP21_00191420","hypothetical protein"
3146,"HCP21_00191450","hypothetical protein"
3147,"HCP21_00191500","hypothetical protein"
3148,"HCP21_00191690","C2 domain."
3148,"HCP21_00191740","hypothetical protein"
3148,"HCP21_00191770","hypothetical protein"
3149,"HCP21_00191850","ABC-type multidrug transport system, ATPase and permease components"
3149,"HCP21_00191950","hypothetical protein"
3150,"HCP21_00191960","MORN repeat."
3151,"HCP21_00192000","Uncharacterized conserved protein, contains RING Zn-finger"
3152,"HCP21_00192030","Dynein heavy chain."
3152,"HCP21_00192130","Methionyl-tRNA synthetase"
3153,"HCP21_00192180","hypothetical protein"
3153,"HCP21_00192200","hypothetical protein"
3153,"HCP21_00192230","Predicted AAA-ATPase."
3154,"HCP21_00192240","hypothetical protein"
3154,"HCP21_00192260","ATP-dependent protease Clp, ATPase subunit"
3154,"HCP21_00192310","hypothetical protein"
3154,"HCP21_00192440","hypothetical protein"
3154,"HCP21_00192530","hypothetical protein"
3154,"HCP21_00192580","hypothetical protein"
3155,"HCP21_00192650","hypothetical protein"
3156,"HCP21_00192660","hypothetical protein"
3156,"HCP21_00192780","hypothetical protein"
3157,"HCP21_00192850","hypothetical protein"
3158,"HCP21_00192860","hypothetical protein"
3159,"HCP21_00192870","Haemolysin E (HlyE)."
3160,"HCP21_00192880","sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferases"
3161,"HCP21_00192930","hypothetical protein"
3161,"HCP21_00192970","hypothetical protein"
3162,"HCP21_00193050","hypothetical protein"
3163,"HCP21_00193090","hypothetical protein"
3164,"HCP21_00193140","hypothetical protein"
3165,"HCP21_00193170","hypothetical protein"
3165,"HCP21_00193250","hypothetical protein"
3165,"HCP21_00193280","hypothetical protein"
3165,"HCP21_00193380","hypothetical protein"
3166,"HCP21_00193400","Major Facilitator Superfamily."
3167,"HCP21_00193490","hypothetical protein"
3167,"HCP21_00193600","Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), B subunit"
3167,"HCP21_00193680","Short-chain dehydrogenases of various substrate specificities"
3168,"HCP21_00193810","Glycosyl transferase family 2."
3169,"HCP21_00193820","hypothetical protein"
3169,"HCP21_00193850","hypothetical protein"
3170,"HCP21_00193880","Transcriptional activator, adenine-specific DNA methyltransferase"
3170,"HCP21_00193930","Dihydroxyacid dehydratase/phosphogluconate dehydratase"
3171,"HCP21_00193940","Topoisomerase IA"
3172,"HCP21_00193960","Ubiquitin-protein ligase"
3172,"HCP21_00194040","hypothetical protein"
3173,"HCP21_00194050","MORN repeat."
3174,"HCP21_00194060","hypothetical protein"
3174,"HCP21_00194070","Domain of unknown function (DUF1963)."
3174,"HCP21_00194120","hypothetical protein"
3175,"HCP21_00194170","hypothetical protein"
3176,"HCP21_00194270","sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferases"
3176,"HCP21_00194300","hypothetical protein"
3176,"HCP21_00194310","Glucan phosphorylase"
3176,"HCP21_00194430","MORN repeat."
3177,"HCP21_00194530","Carbohydrate phosphorylase."
3177,"HCP21_00194560","hypothetical protein"
3178,"HCP21_00194600","hypothetical protein"
3178,"HCP21_00194620","hypothetical protein"
3179,"HCP21_00194650","hypothetical protein"
3180,"HCP21_00194820","ATP-dependent 26S proteasome regulatory subunit"
3180,"HCP21_00194910","hypothetical protein"
3180,"HCP21_00194920","hypothetical protein"
3181,"HCP21_00194930","Holliday junction resolvasome, helicase subunit"
3181,"HCP21_00194950","hypothetical protein"
3181,"HCP21_00194970","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
3182,"HCP21_00195200","hypothetical protein"
3182,"HCP21_00195220","hypothetical protein"
3182,"HCP21_00195230","hypothetical protein"
3183,"HCP21_00195260","hypothetical protein"
3183,"HCP21_00195330","hypothetical protein"
3184,"HCP21_00195340","hypothetical protein"
3185,"HCP21_00195390","Serine/threonine protein phosphatase"
3186,"HCP21_00195420","hypothetical protein"
3186,"HCP21_00195460","Ras family."
3187,"HCP21_00195540","MORN repeat."
3187,"HCP21_00195590","DNA-directed RNA polymerase, beta'' subunit/160 kD subunit"
3188,"HCP21_00195620","Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)"
3188,"HCP21_00195830","hypothetical protein"
3188,"HCP21_00195860","Cyclic nucleotide-binding domain."
3189,"HCP21_00195870","hypothetical protein"
3189,"HCP21_00195890","hypothetical protein"
3189,"HCP21_00195910","ATPase components of ABC transporters with duplicated ATPase domains"
3189,"HCP21_00195940","hypothetical protein"
3190,"HCP21_00195960","hypothetical protein"
3191,"HCP21_00195990","hypothetical protein"
3191,"HCP21_00196030","Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)"
3192,"HCP21_00196060","Methionine synthase I (cobalamin-dependent), methyltransferase domain"
3193,"HCP21_00196200","RNA recognition motif 2."
3194,"HCP21_00196240","hypothetical protein"
3194,"HCP21_00196300","MORN repeat."
3195,"HCP21_00196480","hypothetical protein"
3196,"HCP21_00196490","hypothetical protein"
3196,"HCP21_00196630","hypothetical protein"
3197,"HCP21_00196700","Afadin- and alpha -actinin-Binding."
3198,"HCP21_00196710","hypothetical protein"
3198,"HCP21_00196720","Short-chain dehydrogenases of various substrate specificities"
3198,"HCP21_00196760","Aldo/keto reductases, related to diketogulonate reductase"
3199,"HCP21_00196780","CDP-alcohol phosphatidyltransferase."
3200,"HCP21_00196830","hypothetical protein"
3201,"HCP21_00196840","hypothetical protein"
3201,"HCP21_00196850","MORN repeat."
3202,"HCP21_00196900","ABC-type multidrug transport system, ATPase and permease components"
3202,"HCP21_00196980","hypothetical protein"
3203,"HCP21_00197020","Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
3204,"HCP21_00197040","Phosphomannomutase"
3204,"HCP21_00197080","Methylglyoxal synthase"
3204,"HCP21_00197140","RNA-binding protein Rrp4 and related proteins (contain S1 domain and KH domain)"
3205,"HCP21_00197150","hypothetical protein"
3205,"HCP21_00197200","Thioredoxin."
3206,"HCP21_00197210","hypothetical protein"
3206,"HCP21_00197540","Ras family."
3206,"HCP21_00197630","Dynein heavy chain."
3206,"HCP21_00197650","hypothetical protein"
3207,"HCP21_00197940","hypothetical protein"
3207,"HCP21_00197960","Ras family."
3207,"HCP21_00197980","haloacid dehalogenase-like hydrolase."
3207,"HCP21_00198010","hypothetical protein"
3208,"HCP21_00198110","hypothetical protein"
3209,"HCP21_00198180","hypothetical protein"
3210,"HCP21_00198190","hypothetical protein"
3211,"HCP21_00198280","Uncharacterized protein conserved in bacteria"
3212,"HCP21_00198500","Glycosyl hydrolase family 3 C terminal domain."
3213,"HCP21_00198520","hypothetical protein"
3213,"HCP21_00198610","hypothetical protein"
3214,"HCP21_00198650","Uncharacterized protein containing DHHC-type Zn finger"
3214,"HCP21_00198670","Gamma-glutamyl phosphate reductase"
3215,"HCP21_00198710","hypothetical protein"
3216,"HCP21_00198760","Cysteine-rich secretory protein family."
3216,"HCP21_00198790","hypothetical protein"
3216,"HCP21_00198860","hypothetical protein"
3216,"HCP21_00198870","hypothetical protein"
3217,"HCP21_00198890","hypothetical protein"
3218,"HCP21_00198910","Ubiquitin-protein ligase"
3219,"HCP21_00198990","hypothetical protein"
3219,"HCP21_00199000","PH domain."
3220,"HCP21_00199050","Superfamily I DNA and RNA helicases and helicase subunits"
3220,"HCP21_00199170","hypothetical protein"
3220,"HCP21_00199200","Protein kinase domain."
3221,"HCP21_00199310","Electron transfer flavoprotein, beta subunit"
3222,"HCP21_00199340","hypothetical protein"
3222,"HCP21_00199360","hypothetical protein"
3222,"HCP21_00199440","hypothetical protein"
3222,"HCP21_00199510","hypothetical protein"
3223,"HCP21_00199530","Molecular chaperone"
3223,"HCP21_00199620","hypothetical protein"
3223,"HCP21_00199670","Protein prenyltransferase, alpha subunit"
3224,"HCP21_00199810","Tubulin"
3224,"HCP21_00199900","hypothetical protein"
3224,"HCP21_00199930","Uncharacterised protein family UPF0052."
3224,"HCP21_00199990","Protein kinase domain."
3225,"HCP21_00200040","hypothetical protein"
3225,"HCP21_00200170","23S"
3225,"HCP21_00200200","hypothetical protein"
3225,"HCP21_00200230","hypothetical protein"
3226,"HCP21_00200240","hypothetical protein"
3227,"HCP21_00200340","hypothetical protein"
3228,"HCP21_00200390","hypothetical protein"
3228,"HCP21_00200420","hypothetical protein"
3229,"HCP21_00200450","Hsp70 protein."
3230,"HCP21_00200470","hypothetical protein"
3230,"HCP21_00200490","hypothetical protein"
3231,"HCP21_00200520","hypothetical protein"
3232,"HCP21_00200590","hypothetical protein"
3233,"HCP21_00200650","hypothetical protein"
3233,"HCP21_00200690","Butyrate kinase"
3234,"HCP21_00200700","SOS-response transcriptional repressors (RecA-mediated autopeptidases)"
3235,"HCP21_00200710","3-hydroxyacyl-CoA dehydrogenase"
3235,"HCP21_00200760","hypothetical protein"
3235,"HCP21_00200780","hypothetical protein"
3235,"HCP21_00200850","hypothetical protein"
3236,"HCP21_00201000","hypothetical protein"
3236,"HCP21_00201100","Methionine synthase I, cobalamin-binding domain"
3236,"HCP21_00201150","hypothetical protein"
3236,"HCP21_00201200","Protein kinase domain."
3237,"HCP21_00201260","hypothetical protein"
3237,"HCP21_00201300","Methylglyoxal synthase"
3237,"HCP21_00201510","hypothetical protein"
3238,"HCP21_00201520","hypothetical protein"
3238,"HCP21_00201530","hypothetical protein"
3238,"HCP21_00201700","WD domain, G-beta repeat."
3239,"HCP21_00201950","CRS1 / YhbY (CRM) domain."
3239,"HCP21_00201970","hypothetical protein"
3239,"HCP21_00201990","Putative NADH-flavin reductase"
3240,"HCP21_00202070","Chaperonin GroEL (HSP60 family)"
3240,"HCP21_00202120","hypothetical protein"
3241,"HCP21_00202160","hypothetical protein"
3242,"HCP21_00202200","Predicted glycosyltransferases"
3242,"HCP21_00202240","Ras family."
3243,"HCP21_00202250","hypothetical protein"
3243,"HCP21_00202440","Uncharacterized membrane protein (homolog of Drosophila rhomboid)"
3243,"HCP21_00202470","Serine/threonine protein kinase"
3244,"HCP21_00202550","hypothetical protein"
3245,"HCP21_00202590","hypothetical protein"
3245,"HCP21_00202640","hypothetical protein"
3246,"HCP21_00202700","hypothetical protein"
3246,"HCP21_00202730","hypothetical protein"
3246,"HCP21_00202740","Disulfide bond chaperones of the HSP33 family"
3247,"HCP21_00202830","DNA polymerase III, alpha subunit"
3248,"HCP21_00202860","Cyclin, N-terminal domain."
3249,"HCP21_00202880","hypothetical protein"
3249,"HCP21_00202890","Protein kinase domain."
3249,"HCP21_00202950","hypothetical protein"
3249,"HCP21_00202970","4-alpha-glucanotransferase"
3250,"HCP21_00202990","Serine/threonine protein phosphatase"
3251,"HCP21_00203000","Methionine synthase I, cobalamin-binding domain"
3251,"HCP21_00203010","hypothetical protein"
3252,"HCP21_00203030","Homoserine trans-succinylase"
3253,"HCP21_00203160","hypothetical protein"
3254,"HCP21_00203200","hypothetical protein"
3255,"HCP21_00203210","hypothetical protein"
3256,"HCP21_00203250","hypothetical protein"
3256,"HCP21_00203260","hypothetical protein"
3256,"HCP21_00203280","hypothetical protein"
3256,"HCP21_00203310","hypothetical protein"
3256,"HCP21_00203370","hypothetical protein"
3257,"HCP21_00203410","hypothetical protein"
3257,"HCP21_00203670","ABC-type multidrug transport system, ATPase and permease components"
3257,"HCP21_00203710","Cystathionine beta-lyases/cystathionine gamma-synthases"
3257,"HCP21_00203720","Protein kinase domain."
3257,"HCP21_00203740","Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family"
3258,"HCP21_00203750","hypothetical protein"
3258,"HCP21_00203920","hypothetical protein"
3258,"HCP21_00204030","Serine/threonine protein phosphatase"
3258,"HCP21_00204110","Pyruvate kinase"
3259,"HCP21_00204130","Protein kinase domain."
3260,"HCP21_00204200","hypothetical protein"
3261,"HCP21_00204210","Protein tyrosine phosphatase"
3261,"HCP21_00204330","hypothetical protein"
3262,"HCP21_00204360","4-alpha-glucanotransferase"
3262,"HCP21_00204380","GTPase"
3263,"HCP21_00204390","HRD ubiquitin ligase complex, ER membrane component"
3263,"HCP21_00204400","hypothetical protein"
3263,"HCP21_00204420","Uncharacterized protein containing DHHC-type Zn finger"
3263,"HCP21_00204550","hypothetical protein"
3264,"HCP21_00204590","Kinesin motor domain."
3265,"HCP21_00204600","hypothetical protein"
3266,"HCP21_00204670","AAA ATPase containing von Willebrand factor type A (vWA) domain"
3266,"HCP21_00204770","Site-specific recombinase XerD"
3266,"HCP21_00204800","Predicted signaling protein consisting of a modified GGDEF domain and a DHH domain"
3266,"HCP21_00204840","hypothetical protein"
3267,"HCP21_00204940","Predicted signaling protein consisting of a modified GGDEF domain and a DHH domain"
3268,"HCP21_00204950","ATPase components of ABC transporters with duplicated ATPase domains"
3268,"HCP21_00204960","hypothetical protein"
3268,"HCP21_00204970","hypothetical protein"
3268,"HCP21_00205040","hypothetical protein"
3268,"HCP21_00205110","Methyltransferase domain."
3269,"HCP21_00205160","Serine protease inhibitor"
3270,"HCP21_00205190","Diadenosine tetraphosphatase and related serine/threonine protein phosphatases"
3270,"HCP21_00205250","hypothetical protein"
3270,"HCP21_00205270","Aspartate/tyrosine/aromatic aminotransferase"
3271,"HCP21_00205300","RING-finger-containing ubiquitin ligase"
3271,"HCP21_00205360","hypothetical protein"
3271,"HCP21_00205410","hypothetical protein"
3271,"HCP21_00205420","hypothetical protein"
3271,"HCP21_00205430","hypothetical protein"
3272,"HCP21_00205450","hypothetical protein"
3273,"HCP21_00205460","hypothetical protein"
3274,"HCP21_00205480","hypothetical protein"
3274,"HCP21_00205590","hypothetical protein"
3275,"HCP21_00205640","hypothetical protein"
3275,"HCP21_00205840","hypothetical protein"
3275,"HCP21_00205900","SWIM zinc finger."
3275,"HCP21_00205950","hypothetical protein"
3275,"HCP21_00206020","Diadenosine tetraphosphatase and related serine/threonine protein phosphatases"
3275,"HCP21_00206030","Uncharacterized flavoproteins"
3276,"HCP21_00206070","hypothetical protein"
3276,"HCP21_00206260","hypothetical protein"
3277,"HCP21_00206300","Phosphoserine aminotransferase"
3277,"HCP21_00206330","Aspartokinases"
3278,"HCP21_00206370","Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)"
3279,"HCP21_00206460","hypothetical protein"
3279,"HCP21_00206490","hypothetical protein"
3280,"HCP21_00206560","Short-chain dehydrogenases of various substrate specificities"
3281,"HCP21_00206630","hypothetical protein"
3282,"HCP21_00206730","hypothetical protein"
3283,"HCP21_00206790","hypothetical protein"
3284,"HCP21_00206800","hypothetical protein"
3284,"HCP21_00206840","hypothetical protein"
3284,"HCP21_00206860","hypothetical protein"
3284,"HCP21_00206910","hypothetical protein"
3285,"HCP21_00207080","hypothetical protein"
3286,"HCP21_00207090","hypothetical protein"
3287,"HCP21_00207110","hypothetical protein"
3287,"HCP21_00207140","Transcriptional regulators"
3288,"HCP21_00207200","hypothetical protein"
3289,"HCP21_00207240","hypothetical protein"
3290,"HCP21_00207250","Molecular chaperone"
3290,"HCP21_00207330","Uncharacterized conserved protein"
3290,"HCP21_00207360","Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]"
3291,"HCP21_00207370","ABC-type multidrug transport system, ATPase and permease components"
3292,"HCP21_00207420","Uncharacterized protein conserved in bacteria"
3292,"HCP21_00207470","Cyclin"
3292,"HCP21_00207510","hypothetical protein"
3293,"HCP21_00207580","Dopey and related predicted leucine zipper transcription factors"
3294,"HCP21_00207640","hypothetical protein"
3294,"HCP21_00207650","hypothetical protein"
3295,"HCP21_00207670","hypothetical protein"
3296,"HCP21_00207680","IQ calmodulin-binding motif."
3297,"HCP21_00207700","hypothetical protein"
3298,"HCP21_00207850","hypothetical protein"
3298,"HCP21_00207910","Vesicle coat complex COPII, subunit SEC24/subunit SFB2/subunit SFB3"
3298,"HCP21_00207970","Biotin-(acetyl-CoA carboxylase) ligase"
3298,"HCP21_00208030","hypothetical protein"
3298,"HCP21_00208050","hypothetical protein"
3298,"HCP21_00208070","Phosphoribosylpyrophosphate synthetase"
3298,"HCP21_00208110","Ras family."
3299,"HCP21_00208170","hypothetical protein"
3300,"HCP21_00208180","hypothetical protein"
3300,"HCP21_00208250","Beige/BEACH domain."
3300,"HCP21_00208290","Vesicle coat complex COPII, subunit SEC24/subunit SFB2/subunit SFB3"
3301,"HCP21_00208310","hypothetical protein"
3301,"HCP21_00208350","Excinuclease ATPase subunit"
3302,"HCP21_00208370","MORN repeat."
3303,"HCP21_00208390","Hsp70 protein."
3304,"HCP21_00208420","Anaerobic dehydrogenases, typically selenocysteine-containing"
3304,"HCP21_00208460","Carbohydrate phosphorylase."
3304,"HCP21_00208520","hypothetical protein"
3305,"HCP21_00208640","RING-finger-containing ubiquitin ligase"
3306,"HCP21_00208780","hypothetical protein"
3306,"HCP21_00208800","hypothetical protein"
3307,"HCP21_00208840","Sugar (and other) transporter."
3308,"HCP21_00208870","hypothetical protein"
3308,"HCP21_00208890","hypothetical protein"
3308,"HCP21_00208980","hypothetical protein"
3308,"HCP21_00209000","Protein kinase domain."
3308,"HCP21_00209020","Myo-inositol-1-phosphate synthase."
3309,"HCP21_00209090","Dpy-30 motif."
3310,"HCP21_00209150","hypothetical protein"
3311,"HCP21_00209170","hypothetical protein"
3311,"HCP21_00209270","Deoxyhypusine synthase"
3311,"HCP21_00209290","Repeat of unknown function (DUF1126)."
3312,"HCP21_00209360","ATPase components of ABC transporters with duplicated ATPase domains"
3312,"HCP21_00209370","NLI interacting factor-like phosphatase."
3312,"HCP21_00209430","Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase"
3312,"HCP21_00209500","hypothetical protein"
3313,"HCP21_00209520","ribosome recycling factor"
3313,"HCP21_00209530","Eukaryotic domain of unknown function (DUF1716)."
3313,"HCP21_00209590","hypothetical protein"
3313,"HCP21_00209670","hypothetical protein"
3314,"HCP21_00209720","hypothetical protein"
3315,"HCP21_00209750","hypothetical protein"
3316,"HCP21_00209770","hypothetical protein"
3317,"HCP21_00209890","hypothetical protein"
3317,"HCP21_00209940","hypothetical protein"
3318,"HCP21_00209950","Superfamily II DNA and RNA helicases"
3318,"HCP21_00209990","hypothetical protein"
3318,"HCP21_00210020","Methylglyoxal synthase"
3318,"HCP21_00210030","23S"
3319,"HCP21_00210050","hypothetical protein"
